company.id,company.company_confirm,company.registration_number,company.name,company.logo_url.origin,company.logo_url.thumb,company.images,company.geo_location,company.address,company.description,company.link,company.url
13751,True,5748101528,와이톤,https://static.wanted.co.kr/images/wdes/0_5.9cd8b626.jpg,https://static.wanted.co.kr/images/wdes/0_4.9cd8b626.jpg,"[{""id"": 35175, ""is_title"": true, ""origin"": ""https://static.wanted.co.kr/images/company/13751/6yfvqcxvsxinyynh__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/13751/6yfvqcxvsxinyynh__400_400.jpg""}, {""id"": 167015, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/13751/xfesbwyqe84l4e8o__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/13751/xfesbwyqe84l4e8o__400_400.jpg""}, {""id"": 167016, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/13751/bwcx2g1lwqwcd6kz__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/13751/bwcx2g1lwqwcd6kz__400_400.jpg""}, {""id"": 167017, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/13751/wlj83qexi54wigfx__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/13751/wlj83qexi54wigfx__400_400.jpg""}, {""id"": 167018, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/13751/fp1sfoiqgbolmwya__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/13751/fp1sfoiqgbolmwya__400_400.jpg""}, {""id"": 167019, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/13751/sdif7p5yuwchm6a2__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/13751/sdif7p5yuwchm6a2__400_400.jpg""}]",,,"와이톤은 데이터를 기반으로 브랜드의 방향을 제시하고 이커머스를 중심으로한 브랜드의 성장을 만들어가는 이커머스 빌더 컴퍼니 입니다. 
이커머스의 성과 확대를 위한 컨텐츠, 광고, 프로모션 운영 및 기획을 데이터와 테크를 활용하여 운영함으로써 클라이언트와 함께 성장하고 있습니다. 

와이톤은 창업 7년차로써 매년 연평균 50% 이상의 지속적인 성장을 확보하고 있습니다. 
이커머스 빌더 컴퍼니로써 국내 뿐만 아니라 중국을 중심으로 한 글로벌 이커머스 마케팅도 함께 운영하고 있습니다. 

와이톤은 국내 메타 - 구글의 파트너사이자 올리브영 공식 마케팅 협력사 입니다. 
국내를 넘어서 글로벌 이커머스 마케팅도 타오바오그룹의 공식 파트너사로써 국내 브랜드의 중국 시장 내 성장을 책임지고 있습니다. 

와이톤은 AWAKE, HUSTLE, RESPECT라는 가치 속에서 회사의 성장 뿐만 아니라 와이토너의 성장도 함께 만들어가고 있습니다. 
성장을 이끄는 회사 와이톤 입니다.",www.y-tone.co.kr,https://www.wanted.co.kr/company/13751?client_id=x7eN3AyKUtFUcR2WIUFbWYfS
6817,True,2878701121,같다(gatda Corp),https://static.wanted.co.kr/images/wdes/0_4.4f6ca2d3.jpg,https://static.wanted.co.kr/images/wdes/0_5.4f6ca2d3.jpg,"[{""id"": 98240, ""is_title"": true, ""origin"": ""https://static.wanted.co.kr/images/company/6817/rt5yrues779gthe4__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/6817/rt5yrues779gthe4__400_400.png""}, {""id"": 98241, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/6817/cqi1cyexzcgdtbvx__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/6817/cqi1cyexzcgdtbvx__400_400.png""}, {""id"": 80600, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/6817/odgdmlikxjqwk9px__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/6817/odgdmlikxjqwk9px__400_400.jpg""}, {""id"": 80601, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/6817/rnt0iel96fysi4iz__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/6817/rnt0iel96fysi4iz__400_400.jpg""}, {""id"": 80602, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/6817/rk0yumbigam5el5p__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/6817/rk0yumbigam5el5p__400_400.jpg""}, {""id"": 167303, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/6817/dqswpl2onzcd3yoa__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/6817/dqswpl2onzcd3yoa__400_400.jpg""}, {""id"": 167304, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/6817/cxhf80hk7lnmyqbr__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/6817/cxhf80hk7lnmyqbr__400_400.jpg""}]",,,"[기업 소개 / About the Company]
• ""같다""는 대한민국 대표 환경자원 데이터 플랫폼 ‘빼기’를 운영하는 스타트업입니다.
(1) 폐기물 배출  수거  처리  정산 전 과정을 디지털로 통합
(2) 전국 지자체, 민간 파트너, 시민이 동시에 사용하는 유일한 공공형 플랫폼

• ""같다""가 운영중인 빼기 플랫폼은 현재까지 아래와 같은 성과를 기록하고 있습니다.
(1) 가입자 230만 명, 누적 신청 360만 건
(2) 6백만 건 이상의 환경자원 데이터 확보
(3) MAU 30만 명 이상
(4) 전국 243개 지자체 중 80개 지자체와 협약 체결
(5) 국내 시장 점유율 50% 이상 확보

• ""같다"" 한국 환경산업의 구조 자체를 바꾸고 있는 핵심 디지털 전환 기업 입니다.
(1) 과거 수기·유선으로 처리되던 폐기물 행정을 전면 전환
(2) 서울시, 성남시 등과 함께 실제 행정 프로세스 혁신 사례 확보
(3) 조선일보·한겨레21·중앙일보·환경부 정책자료 등 다수 매체 보도

• ""같다""는 빼기 플랫폼 런칭 3년 만에 다음과 같은 압도적 성장 지표를 달성했습니다.
(1) 가입자 25배 성장
(2) 서비스 매출 27배 성장
(3) 매출이익 50배 성장
(4) 2025 아기유니콘기업 선정
(5) 브릿지 투자 진행 중

• ""같다""는 현재 아래 6가지 미래 전략사업을 본격 추진 중입니다.
(1) 폐기물 운송통합 시스템(FMS)
(2) B2B 환경자원 Feedstock 거래 플랫폼
(3) 친환경 소비자 리워드 및 환경보상 사업
(4) 폐자원 기반 배출권 및 포인트 사업
(5) 고물상·재활용시설 인수 및 디지털 전환
(6) 동남아·중동 등 글로벌 진출 사업

• ""같다""는 환경산업을 기술산업으로 바꿔낸 유일한 국내 기업입니다.
(1) 자원 흐름 데이터를 독점 보유
(2) 공공정책(B2G) + 소비자 서비스(B2C)를 연결한 하이브리드 구조
(3) 실제 정책 설계 및 자금 흐름까지 데이터로 통합한 국가급 인프라 플랫폼

""같다""는 이를 주도할 한국형 환경자원 플랫폼의 글로벌 수출 모델을 구축하고 있습니다.
전 세계적으로 약 3300조 원 규모로 확대되는 환경자원 시장에서, 빼기는 그 구조와 데이터를 독점적으로 보유한 플랫폼 기업입니다.
지금 ""같다""는 한국을 넘어 글로벌 No.1 환경자원 플랫폼으로 함께 성장할 인재를 기다립니다.",https://gatda.com,https://www.wanted.co.kr/company/6817?client_id=x7eN3AyKUtFUcR2WIUFbWYfS
53252,True,4628603631,퍼플랜드스케이프,https://static.wanted.co.kr/images/wdes/0_5.aab289e8.png,https://static.wanted.co.kr/images/wdes/0_4.aab289e8.png,"[{""id"": 176291, ""is_title"": true, ""origin"": ""https://static.wanted.co.kr/images/company/53252/sqhuqvda11zz1x7g__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/53252/sqhuqvda11zz1x7g__400_400.png""}]",,,"퍼플랜드스케이프는, 트렌디한 감각과 독창적인 시각으로
브랜드의 가치를 극대화하는 종합 영상 프로덕션입니다.
우리는 단순한 영상 제작을 넘어, 당신의 브랜드에 생명력을 불어넣는 파트너입니다.
최신 트렌드를 분석하고, 창의적인 아이디어를 통해 당신의 비전을 뛰어넘는 영상을 선사합니다.",www.purplelandscape.xyz,https://www.wanted.co.kr/company/53252?client_id=x7eN3AyKUtFUcR2WIUFbWYfS
90,True,1138645836,번개장터,https://static.wanted.co.kr/images/wdes/0_5.7acf0b1c.png,https://static.wanted.co.kr/images/wdes/0_4.7acf0b1c.png,"[{""id"": 159146, ""is_title"": true, ""origin"": ""https://static.wanted.co.kr/images/company/90/ftsvpalidwiwfqbw__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/90/ftsvpalidwiwfqbw__400_400.png""}, {""id"": 137069, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/90/c3gxnynbxpuvtqqd__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/90/c3gxnynbxpuvtqqd__400_400.jpg""}, {""id"": 171257, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/90/uskxdd6efh8h0pns__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/90/uskxdd6efh8h0pns__400_400.png""}, {""id"": 137068, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/90/4upakuskkxrpz03k__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/90/4upakuskkxrpz03k__400_400.jpg""}, {""id"": 171260, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/90/9nrlxmcvktbsghoa__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/90/9nrlxmcvktbsghoa__400_400.png""}, {""id"": 171258, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/90/qaczxtjdkmop3x0x__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/90/qaczxtjdkmop3x0x__400_400.png""}, {""id"": 171252, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/90/qm8v5jqgdozvneqb__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/90/qm8v5jqgdozvneqb__400_400.png""}, {""id"": 171254, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/90/d3yj0t2ehmckuicn__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/90/d3yj0t2ehmckuicn__400_400.png""}, {""id"": 171255, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/90/dofxpmwu2lucnvyt__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/90/dofxpmwu2lucnvyt__400_400.png""}, {""id"": 171256, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/90/ekfodgzgonidlgiu__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/90/ekfodgzgonidlgiu__400_400.png""}, {""id"": 171259, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/90/sv5jmvz9hbxm5cyi__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/90/sv5jmvz9hbxm5cyi__400_400.png""}]",,,"[브랜드 중고거래 플랫폼, 번개장터]
2011년 런칭 이후, ’세상 모든 물건에 가치를, 소비를 지속 가능하게’ 라는 비전을 바탕으로,
사용자들에게 쉽고, 빠르고, 안전한 중고거래 경험을 제공하며 꾸준히 성장하고 있습니다.

[Vision]
세상 모든 물건에 가치를,
소비를 지속가능하게 

[Mission]
쉽고, 매끄럽고, 신뢰할 수 있게 설계된 리커머스 경험",bunjang.co.kr,https://www.wanted.co.kr/company/90?client_id=x7eN3AyKUtFUcR2WIUFbWYfS
39644,True,5448701285,마초의사춘기,https://static.wanted.co.kr/images/wdes/0_4.c0a87b16.jpg,https://static.wanted.co.kr/images/wdes/0_5.c0a87b16.jpg,"[{""id"": 120199, ""is_title"": true, ""origin"": ""https://static.wanted.co.kr/images/company/39644/nrgzhl637kbvduut__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/39644/nrgzhl637kbvduut__400_400.jpg""}, {""id"": 120200, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/39644/oeeggosyfgbgobk2__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/39644/oeeggosyfgbgobk2__400_400.jpg""}, {""id"": 120205, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/39644/ui44jldqqyeuzui1__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/39644/ui44jldqqyeuzui1__400_400.jpg""}, {""id"": 120206, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/39644/fjnlpadjs1pjgnlw__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/39644/fjnlpadjs1pjgnlw__400_400.jpg""}]",,,"PLANTS PLANT PLANTS
자연을 만드는건 자연이다.
우리는 과정을 콘텐츠로서
가장 멋지고,
재미있게
경험시켜 줄 뿐이다.

누구나 하는 예쁜 플랜테리어가 아닌 플랜테리어를 수단으로 공간에 맞는,
우리만의 감각과 경험을 선물하는 디자인을 선보이는 우리는 마초의사춘기 크루입니다.

식물을 통해 경험 디자인을 제공하고 공간의 가치를 올리는 다양한 업무를
자연과 식물을 사랑하는 디자이너와 기획자들이 함께 만들어가고 있습니다.",https://www.machos-sachunki.com/,https://www.wanted.co.kr/company/39644?client_id=x7eN3AyKUtFUcR2WIUFbWYfS
53252,True,4628603631,퍼플랜드스케이프,https://static.wanted.co.kr/images/wdes/0_5.aab289e8.png,https://static.wanted.co.kr/images/wdes/0_4.aab289e8.png,"[{""id"": 176291, ""is_title"": true, ""origin"": ""https://static.wanted.co.kr/images/company/53252/sqhuqvda11zz1x7g__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/53252/sqhuqvda11zz1x7g__400_400.png""}]",,,"퍼플랜드스케이프는, 트렌디한 감각과 독창적인 시각으로
브랜드의 가치를 극대화하는 종합 영상 프로덕션입니다.
우리는 단순한 영상 제작을 넘어, 당신의 브랜드에 생명력을 불어넣는 파트너입니다.
최신 트렌드를 분석하고, 창의적인 아이디어를 통해 당신의 비전을 뛰어넘는 영상을 선사합니다.",www.purplelandscape.xyz,https://www.wanted.co.kr/company/53252?client_id=x7eN3AyKUtFUcR2WIUFbWYfS
58338,True,8428603725,블루필드,,,"[{""id"": 176380, ""is_title"": true, ""origin"": ""https://static.wanted.co.kr/images/company/58338/azqohojyl6boto1o__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/58338/azqohojyl6boto1o__400_400.png""}]",,,,,https://www.wanted.co.kr/company/58338?client_id=x7eN3AyKUtFUcR2WIUFbWYfS
6817,True,2878701121,같다(gatda Corp),https://static.wanted.co.kr/images/wdes/0_4.4f6ca2d3.jpg,https://static.wanted.co.kr/images/wdes/0_5.4f6ca2d3.jpg,"[{""id"": 98240, ""is_title"": true, ""origin"": ""https://static.wanted.co.kr/images/company/6817/rt5yrues779gthe4__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/6817/rt5yrues779gthe4__400_400.png""}, {""id"": 98241, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/6817/cqi1cyexzcgdtbvx__1080_790.png"", ""thumb"": ""https://static.wanted.co.kr/images/company/6817/cqi1cyexzcgdtbvx__400_400.png""}, {""id"": 80600, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/6817/odgdmlikxjqwk9px__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/6817/odgdmlikxjqwk9px__400_400.jpg""}, {""id"": 80601, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/6817/rnt0iel96fysi4iz__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/6817/rnt0iel96fysi4iz__400_400.jpg""}, {""id"": 80602, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/6817/rk0yumbigam5el5p__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/6817/rk0yumbigam5el5p__400_400.jpg""}, {""id"": 167303, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/6817/dqswpl2onzcd3yoa__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/6817/dqswpl2onzcd3yoa__400_400.jpg""}, {""id"": 167304, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/6817/cxhf80hk7lnmyqbr__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/6817/cxhf80hk7lnmyqbr__400_400.jpg""}]",,,"[기업 소개 / About the Company]
• ""같다""는 대한민국 대표 환경자원 데이터 플랫폼 ‘빼기’를 운영하는 스타트업입니다.
(1) 폐기물 배출  수거  처리  정산 전 과정을 디지털로 통합
(2) 전국 지자체, 민간 파트너, 시민이 동시에 사용하는 유일한 공공형 플랫폼

• ""같다""가 운영중인 빼기 플랫폼은 현재까지 아래와 같은 성과를 기록하고 있습니다.
(1) 가입자 230만 명, 누적 신청 360만 건
(2) 6백만 건 이상의 환경자원 데이터 확보
(3) MAU 30만 명 이상
(4) 전국 243개 지자체 중 80개 지자체와 협약 체결
(5) 국내 시장 점유율 50% 이상 확보

• ""같다"" 한국 환경산업의 구조 자체를 바꾸고 있는 핵심 디지털 전환 기업 입니다.
(1) 과거 수기·유선으로 처리되던 폐기물 행정을 전면 전환
(2) 서울시, 성남시 등과 함께 실제 행정 프로세스 혁신 사례 확보
(3) 조선일보·한겨레21·중앙일보·환경부 정책자료 등 다수 매체 보도

• ""같다""는 빼기 플랫폼 런칭 3년 만에 다음과 같은 압도적 성장 지표를 달성했습니다.
(1) 가입자 25배 성장
(2) 서비스 매출 27배 성장
(3) 매출이익 50배 성장
(4) 2025 아기유니콘기업 선정
(5) 브릿지 투자 진행 중

• ""같다""는 현재 아래 6가지 미래 전략사업을 본격 추진 중입니다.
(1) 폐기물 운송통합 시스템(FMS)
(2) B2B 환경자원 Feedstock 거래 플랫폼
(3) 친환경 소비자 리워드 및 환경보상 사업
(4) 폐자원 기반 배출권 및 포인트 사업
(5) 고물상·재활용시설 인수 및 디지털 전환
(6) 동남아·중동 등 글로벌 진출 사업

• ""같다""는 환경산업을 기술산업으로 바꿔낸 유일한 국내 기업입니다.
(1) 자원 흐름 데이터를 독점 보유
(2) 공공정책(B2G) + 소비자 서비스(B2C)를 연결한 하이브리드 구조
(3) 실제 정책 설계 및 자금 흐름까지 데이터로 통합한 국가급 인프라 플랫폼

""같다""는 이를 주도할 한국형 환경자원 플랫폼의 글로벌 수출 모델을 구축하고 있습니다.
전 세계적으로 약 3300조 원 규모로 확대되는 환경자원 시장에서, 빼기는 그 구조와 데이터를 독점적으로 보유한 플랫폼 기업입니다.
지금 ""같다""는 한국을 넘어 글로벌 No.1 환경자원 플랫폼으로 함께 성장할 인재를 기다립니다.",https://gatda.com,https://www.wanted.co.kr/company/6817?client_id=x7eN3AyKUtFUcR2WIUFbWYfS
32100,True,3378101915,실비아헬스,https://static.wanted.co.kr/images/wdes/0_5.df76cfb9.jpg,https://static.wanted.co.kr/images/wdes/0_4.df76cfb9.jpg,"[{""id"": 170946, ""is_title"": true, ""origin"": ""https://static.wanted.co.kr/images/company/32100/vk1yxcuapbqjnjva__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/32100/vk1yxcuapbqjnjva__400_400.jpg""}, {""id"": 170947, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/32100/mvegnjsnp9zel6fp__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/32100/mvegnjsnp9zel6fp__400_400.jpg""}, {""id"": 170948, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/32100/79iencgroqobqajo__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/32100/79iencgroqobqajo__400_400.jpg""}, {""id"": 170949, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/32100/2l1wlvy60aivprsn__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/32100/2l1wlvy60aivprsn__400_400.jpg""}, {""id"": 170950, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/32100/zlsqj89mjxitl3ap__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/32100/zlsqj89mjxitl3ap__400_400.jpg""}, {""id"": 170951, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/32100/hj5mkzoz2v0uxlwi__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/32100/hj5mkzoz2v0uxlwi__400_400.jpg""}, {""id"": 170952, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/32100/ooff2rpobwlzpyus__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/32100/ooff2rpobwlzpyus__400_400.jpg""}]",,,"실비아헬스는 치매의 예방과 조기진단을 위한 모바일 어플리케이션 기반의 디지털 테라피(Digital Therapeutics)를 개발하는 에이지테크 (age-tech) 스타트업입니다. 두뇌 건강 플랫폼 실비아 앱 출시를 시작으로 정신 및 신체건강을 모두 아우르는 맞춤형 디지털 헬스케어의 선도 기업을 향해 나아갑니다. 

실비아 앱은 비대면 치매 선별 검사 및 맞춤형 인지건강 트레이닝 서비스를 제공합니다. 원격으로 고객의 치매 발병 위험도를 평가하여 고위험군을 병원 및 기관과 연계하여 관리 효과를 극대화 할 뿐만 아니라, 앱을 통해 수집 되는 데이터를 통해 퇴행성 뇌질환의 디지털 바이오마커를 발굴합니다. 또한 대상자의 눈높이와 취향에 맞는 치매 예방 및 치료 컨텐츠를 개발하고 병원과의 임상연구를 진행하여 재미와 의학적 효능을 모두 갖춘 디지털 테라피로 발전시켜나갑니다. 

실비아헬스는 기존 헬스케어의 전달 방식을 혁신하고 고령화 사회에 최적화된 솔루션을 제공하여 '노화'에 대한 부정적인 인식을 바꿔나갑니다. 액티브 에이징 생태계 조성을 선도하는 기업이 되어 노화가 두렵지않은 세상을 만들기 위해 실비아는 오늘도 한걸음씩 앞으로 나아갑니다. 

실비아헬스는 현재 다양한 분야의 채용을 진행하고 있습니다. 헬스케어의 패러다임을 바꾸기 위해 거친 파도 위를 함께 항해할 수 있는 든든한 선원을 기다립니다.",silvia.io,https://www.wanted.co.kr/company/32100?client_id=x7eN3AyKUtFUcR2WIUFbWYfS
3257,True,4578100277,클래스101(Class101),https://static.wanted.co.kr/images/wdes/0_5.141f0fad.png,https://static.wanted.co.kr/images/wdes/0_4.141f0fad.png,"[{""id"": 167542, ""is_title"": true, ""origin"": ""https://static.wanted.co.kr/images/company/3257/7zbft0zvmn3npkjy__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/3257/7zbft0zvmn3npkjy__400_400.jpg""}]",,,"세상에 없던 길을 만들어온 팀, CLASS101입니다.

2018년, 준비물까지 챙겨주는 온라인 취미 클래스에서 시작한 CLASS101은
이제 6,000개 이상의 콘텐츠와 업계 1위 Learning MAU를 기록한 크리에이터·지식교육 플랫폼으로 성장했습니다.
처음 우리는 “모두가 사랑하는 일을 하며 살 수 있도록”이라는 비전을 향해 달려왔고,
그 과정에서 수많은 크리에이터가 재능을 콘텐츠로 만들어 수익을 창출할 수 있는 길을 넓혀왔습니다.

하지만 세상은 다시 한 번 바뀌었습니다.
지금 사람들은 단순히 ‘취미’를 배우기 위해 CLASS101을 찾지 않습니다.
AI, 부업, 재테크, 커리어, 디자인, 마케팅…
모든 선택지의 근원에는 단 하나의 욕망이 있습니다.

“지금보다 더 나은 나, 더 나은 내일을 살고 싶다.”

우리는 다시 근본적인 질문으로 돌아왔습니다.
고객이 진짜 원하는 것은 단순히 강의를 듣는 경험이 아니라,
삶이 실제로 달라지는 결과라는 것을.

그래서 CLASS101은 ‘강의 판매’의 시대를 넘어서, 배움이 실제 변화로 이어지는 플랫폼을 만들고 있습니다.

-가볍게 시작해도 끝까지 이어지는 학습 경험
-단순 시청이 아니라 행동과 결과를 설계하는 제품
-나의 목표에 맞춘 개인화된 학습 여정
-세상의 변화를 가장 빠르게 포착한 크리에이터가 지식을 공급하는 생태계

우리가 만들고 싶은 세상은 명확합니다.
배우는 사람들이 진짜로 더 잘 살게 되는 세상.

그 변화의 여정을 담은 우리의 새로운 방향은 다음 한 문장으로 요약됩니다.

Learn to Live Better — 더 나은 삶을 살아가기 위해 배우는 사람들을 위한 플랫폼.

지금 CLASS101은 또 한 번의 Day 1을 맞이하고 있습니다.
배움을 팔던 시대에서 배움이 삶의 변화를 만들어내는 시대로 넘어가고 있습니다.
그리고 이 도전을 함께할, 문제를 근본부터 해결하는 동료를 기다립니다.",www.class101.net,https://www.wanted.co.kr/company/3257?client_id=x7eN3AyKUtFUcR2WIUFbWYfS
13751,True,5748101528,와이톤,https://static.wanted.co.kr/images/wdes/0_5.9cd8b626.jpg,https://static.wanted.co.kr/images/wdes/0_4.9cd8b626.jpg,"[{""id"": 35175, ""is_title"": true, ""origin"": ""https://static.wanted.co.kr/images/company/13751/6yfvqcxvsxinyynh__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/13751/6yfvqcxvsxinyynh__400_400.jpg""}, {""id"": 167015, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/13751/xfesbwyqe84l4e8o__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/13751/xfesbwyqe84l4e8o__400_400.jpg""}, {""id"": 167016, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/13751/bwcx2g1lwqwcd6kz__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/13751/bwcx2g1lwqwcd6kz__400_400.jpg""}, {""id"": 167017, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/13751/wlj83qexi54wigfx__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/13751/wlj83qexi54wigfx__400_400.jpg""}, {""id"": 167018, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/13751/fp1sfoiqgbolmwya__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/13751/fp1sfoiqgbolmwya__400_400.jpg""}, {""id"": 167019, ""is_title"": false, ""origin"": ""https://static.wanted.co.kr/images/company/13751/sdif7p5yuwchm6a2__1080_790.jpg"", ""thumb"": ""https://static.wanted.co.kr/images/company/13751/sdif7p5yuwchm6a2__400_400.jpg""}]",,,"와이톤은 데이터를 기반으로 브랜드의 방향을 제시하고 이커머스를 중심으로한 브랜드의 성장을 만들어가는 이커머스 빌더 컴퍼니 입니다. 
이커머스의 성과 확대를 위한 컨텐츠, 광고, 프로모션 운영 및 기획을 데이터와 테크를 활용하여 운영함으로써 클라이언트와 함께 성장하고 있습니다. 

와이톤은 창업 7년차로써 매년 연평균 50% 이상의 지속적인 성장을 확보하고 있습니다. 
이커머스 빌더 컴퍼니로써 국내 뿐만 아니라 중국을 중심으로 한 글로벌 이커머스 마케팅도 함께 운영하고 있습니다. 

와이톤은 국내 메타 - 구글의 파트너사이자 올리브영 공식 마케팅 협력사 입니다. 
국내를 넘어서 글로벌 이커머스 마케팅도 타오바오그룹의 공식 파트너사로써 국내 브랜드의 중국 시장 내 성장을 책임지고 있습니다. 

와이톤은 AWAKE, HUSTLE, RESPECT라는 가치 속에서 회사의 성장 뿐만 아니라 와이토너의 성장도 함께 만들어가고 있습니다. 
성장을 이끄는 회사 와이톤 입니다.",www.y-tone.co.kr,https://www.wanted.co.kr/company/13751?client_id=x7eN3AyKUtFUcR2WIUFbWYfS
